,Unnamed: 0,Day,Month,Cycle,Location,Fleet,Count,Fleet_label,N_Fleet_type
3415,48,18,August,2,YYC,F286,3,F286,F-286
3416,48,18,August,2,YEG,F670|F192|F546,2,F347,F-347
3417,48,18,August,2,YEG,F295,2,F295,F-295
3418,48,18,August,2,YEG,F690,0,F690,F-690
3419,48,18,August,2,YEG,F855,0,F855,F-855
3420,48,18,August,2,YEG,F630,0,F630,F-630
3421,48,18,August,2,YEG,F231,0,F231,F-231
3422,48,18,August,2,YEG,F286,1,F286,F-286
3423,48,18,August,2,YWG,F670|F192|F546,2,F347,F-347
3424,48,18,August,2,YWG,F295,1,F295,F-295
3425,48,18,August,2,YWG,F690,0,F690,F-690
3426,48,18,August,2,YWG,F855,0,F855,F-855
3427,48,18,August,2,YWG,F630,0,F630,F-630
3428,48,18,August,2,YWG,F231,0,F231,F-231
3429,48,18,August,2,YWG,F286,0,F286,F-286
3430,49,19,August,2,YUL,F670|F192|F546,40,F347,F-347
3431,49,19,August,2,YUL,F295,19,F295,F-295
3432,49,19,August,2,YUL,F690,4,F690,F-690
3433,49,19,August,2,YUL,F855,14,F855,F-855
3434,49,19,August,2,YUL,F630,22,F630,F-630
3435,49,19,August,2,YUL,F231,10,F231,F-231
3436,49,19,August,2,YUL,F286,16,F286,F-286
3437,49,19,August,2,YYT,F670|F192|F546,2,F347,F-347
3438,49,19,August,2,YYT,F295,0,F295,F-295
3439,49,19,August,2,YYT,F690,0,F690,F-690
3440,49,19,August,2,YYT,F855,0,F855,F-855
3441,49,19,August,2,YYT,F630,0,F630,F-630
3442,49,19,August,2,YYT,F231,0,F231,F-231
3443,49,19,August,2,YYT,F286,1,F286,F-286
3444,49,19,August,2,YOW,F670|F192|F546,2,F347,F-347
3445,49,19,August,2,YOW,F295,1,F295,F-295
3446,49,19,August,2,YOW,F690,0,F690,F-690
3447,49,19,August,2,YOW,F855,0,F855,F-855
3448,49,19,August,2,YOW,F630,0,F630,F-630
3449,49,19,August,2,YOW,F231,0,F231,F-231
3450,49,19,August,2,YOW,F286,1,F286,F-286
3451,49,19,August,2,YHZ,F670|F192|F546,3,F347,F-347
3452,49,19,August,2,YHZ,F295,1,F295,F-295
3453,49,19,August,2,YHZ,F690,0,F690,F-690
3454,49,19,August,2,YHZ,F855,0,F855,F-855
3455,49,19,August,2,YHZ,F630,0,F630,F-630
3456,49,19,August,2,YHZ,F231,0,F231,F-231
3457,49,19,August,2,YHZ,F286,1,F286,F-286
3458,49,19,August,2,YQB,F670|F192|F546,1,F347,F-347
3459,49,19,August,2,YQB,F295,0,F295,F-295
3460,49,19,August,2,YQB,F690,0,F690,F-690
3461,49,19,August,2,YQB,F855,0,F855,F-855
3462,49,19,August,2,YQB,F630,0,F630,F-630
3463,49,19,August,2,YQB,F231,0,F231,F-231
3464,49,19,August,2,YQB,F286,1,F286,F-286
3465,49,19,August,2,YYZ,F670|F192|F546,92,F347,F-347
3466,49,19,August,2,YYZ,F295,50,F295,F-295
3467,49,19,August,2,YYZ,F690,15,F690,F-690
3468,49,19,August,2,YYZ,F855,36,F855,F-855
3469,49,19,August,2,YYZ,F630,50,F630,F-630
3470,49,19,August,2,YYZ,F231,32,F231,F-231
3471,49,19,August,2,YYZ,F286,35,F286,F-286
3472,49,19,August,2,YVR,F670|F192|F546,36,F347,F-347
3473,49,19,August,2,YVR,F295,18,F295,F-295
3474,49,19,August,2,YVR,F690,4,F690,F-690
3475,49,19,August,2,YVR,F855,11,F855,F-855
3476,49,19,August,2,YVR,F630,17,F630,F-630
3477,49,19,August,2,YVR,F231,10,F231,F-231
3478,49,19,August,2,YVR,F286,14,F286,F-286
3479,49,19,August,2,YYC,F670|F192|F546,6,F347,F-347
3480,49,19,August,2,YYC,F295,2,F295,F-295
3481,49,19,August,2,YYC,F690,0,F690,F-690
3482,49,19,August,2,YYC,F855,2,F855,F-855
3483,49,19,August,2,YYC,F630,4,F630,F-630
3484,49,19,August,2,YYC,F231,3,F231,F-231
3485,49,19,August,2,YYC,F286,3,F286,F-286
3486,49,19,August,2,YEG,F670|F192|F546,2,F347,F-347
3487,49,19,August,2,YEG,F295,2,F295,F-295
3488,49,19,August,2,YEG,F690,0,F690,F-690
3489,49,19,August,2,YEG,F855,0,F855,F-855
3490,49,19,August,2,YEG,F630,0,F630,F-630
3491,49,19,August,2,YEG,F231,0,F231,F-231
3492,49,19,August,2,YEG,F286,1,F286,F-286
3493,49,19,August,2,YWG,F670|F192|F546,2,F347,F-347
3494,49,19,August,2,YWG,F295,1,F295,F-295
3495,49,19,August,2,YWG,F690,0,F690,F-690
3496,49,19,August,2,YWG,F855,0,F855,F-855
3497,49,19,August,2,YWG,F630,0,F630,F-630
3498,49,19,August,2,YWG,F231,0,F231,F-231
3499,49,19,August,2,YWG,F286,0,F286,F-286
3500,50,20,August,2,YUL,F670|F192|F546,40,F347,F-347
3501,50,20,August,2,YUL,F295,19,F295,F-295
3502,50,20,August,2,YUL,F690,4,F690,F-690
3503,50,20,August,2,YUL,F855,14,F855,F-855
3504,50,20,August,2,YUL,F630,22,F630,F-630
3505,50,20,August,2,YUL,F231,10,F231,F-231
3506,50,20,August,2,YUL,F286,16,F286,F-286
3507,50,20,August,2,YYT,F670|F192|F546,2,F347,F-347
3508,50,20,August,2,YYT,F295,0,F295,F-295
3509,50,20,August,2,YYT,F690,0,F690,F-690
3510,50,20,August,2,YYT,F855,0,F855,F-855
3511,50,20,August,2,YYT,F630,0,F630,F-630
3512,50,20,August,2,YYT,F231,0,F231,F-231
3513,50,20,August,2,YYT,F286,1,F286,F-286
3514,50,20,August,2,YOW,F670|F192|F546,2,F347,F-347
3515,50,20,August,2,YOW,F295,1,F295,F-295
3516,50,20,August,2,YOW,F690,0,F690,F-690
3517,50,20,August,2,YOW,F855,0,F855,F-855
3518,50,20,August,2,YOW,F630,0,F630,F-630
3519,50,20,August,2,YOW,F231,0,F231,F-231
3520,50,20,August,2,YOW,F286,1,F286,F-286
3521,50,20,August,2,YHZ,F670|F192|F546,3,F347,F-347
3522,50,20,August,2,YHZ,F295,1,F295,F-295
3523,50,20,August,2,YHZ,F690,0,F690,F-690
3524,50,20,August,2,YHZ,F855,0,F855,F-855
3525,50,20,August,2,YHZ,F630,0,F630,F-630
3526,50,20,August,2,YHZ,F231,0,F231,F-231
3527,50,20,August,2,YHZ,F286,1,F286,F-286
3528,50,20,August,2,YQB,F670|F192|F546,1,F347,F-347
3529,50,20,August,2,YQB,F295,0,F295,F-295
3530,50,20,August,2,YQB,F690,0,F690,F-690
3531,50,20,August,2,YQB,F855,0,F855,F-855
3532,50,20,August,2,YQB,F630,0,F630,F-630
3533,50,20,August,2,YQB,F231,0,F231,F-231
3534,50,20,August,2,YQB,F286,1,F286,F-286
3535,50,20,August,2,YYZ,F670|F192|F546,92,F347,F-347
3536,50,20,August,2,YYZ,F295,50,F295,F-295
3537,50,20,August,2,YYZ,F690,15,F690,F-690
3538,50,20,August,2,YYZ,F855,36,F855,F-855
3539,50,20,August,2,YYZ,F630,50,F630,F-630
3540,50,20,August,2,YYZ,F231,32,F231,F-231
3541,50,20,August,2,YYZ,F286,35,F286,F-286
3542,50,20,August,2,YVR,F670|F192|F546,36,F347,F-347
3543,50,20,August,2,YVR,F295,18,F295,F-295
3544,50,20,August,2,YVR,F690,4,F690,F-690
3545,50,20,August,2,YVR,F855,11,F855,F-855
3546,50,20,August,2,YVR,F630,17,F630,F-630
3547,50,20,August,2,YVR,F231,10,F231,F-231
3548,50,20,August,2,YVR,F286,14,F286,F-286
3549,50,20,August,2,YYC,F670|F192|F546,6,F347,F-347
3550,50,20,August,2,YYC,F295,2,F295,F-295
3551,50,20,August,2,YYC,F690,0,F690,F-690
3552,50,20,August,2,YYC,F855,2,F855,F-855
3553,50,20,August,2,YYC,F630,4,F630,F-630
3554,50,20,August,2,YYC,F231,3,F231,F-231
3555,50,20,August,2,YYC,F286,3,F286,F-286
3556,50,20,August,2,YEG,F670|F192|F546,2,F347,F-347
3557,50,20,August,2,YEG,F295,2,F295,F-295
3558,50,20,August,2,YEG,F690,0,F690,F-690
3559,50,20,August,2,YEG,F855,0,F855,F-855
3560,50,20,August,2,YEG,F630,0,F630,F-630
3561,50,20,August,2,YEG,F231,0,F231,F-231
3562,50,20,August,2,YEG,F286,1,F286,F-286
3563,50,20,August,2,YWG,F670|F192|F546,2,F347,F-347
3564,50,20,August,2,YWG,F295,1,F295,F-295
3565,50,20,August,2,YWG,F690,0,F690,F-690
3566,50,20,August,2,YWG,F855,0,F855,F-855
3567,50,20,August,2,YWG,F630,0,F630,F-630
3568,50,20,August,2,YWG,F231,0,F231,F-231
3569,50,20,August,2,YWG,F286,0,F286,F-286
3570,51,21,August,2,YUL,F670|F192|F546,40,F347,F-347
3571,51,21,August,2,YUL,F295,19,F295,F-295
3572,51,21,August,2,YUL,F690,4,F690,F-690
3573,51,21,August,2,YUL,F855,14,F855,F-855
3574,51,21,August,2,YUL,F630,22,F630,F-630
3575,51,21,August,2,YUL,F231,10,F231,F-231
3576,51,21,August,2,YUL,F286,16,F286,F-286
3577,51,21,August,2,YYT,F670|F192|F546,2,F347,F-347
3578,51,21,August,2,YYT,F295,0,F295,F-295
3579,51,21,August,2,YYT,F690,0,F690,F-690
3580,51,21,August,2,YYT,F855,0,F855,F-855
3581,51,21,August,2,YYT,F630,0,F630,F-630
3582,51,21,August,2,YYT,F231,0,F231,F-231
3583,51,21,August,2,YYT,F286,1,F286,F-286
3584,51,21,August,2,YOW,F670|F192|F546,2,F347,F-347
3585,51,21,August,2,YOW,F295,1,F295,F-295
3586,51,21,August,2,YOW,F690,0,F690,F-690
3587,51,21,August,2,YOW,F855,0,F855,F-855
3588,51,21,August,2,YOW,F630,0,F630,F-630
3589,51,21,August,2,YOW,F231,0,F231,F-231
3590,51,21,August,2,YOW,F286,1,F286,F-286
3591,51,21,August,2,YHZ,F670|F192|F546,3,F347,F-347
3592,51,21,August,2,YHZ,F295,1,F295,F-295
3593,51,21,August,2,YHZ,F690,0,F690,F-690
3594,51,21,August,2,YHZ,F855,0,F855,F-855
3595,51,21,August,2,YHZ,F630,0,F630,F-630
3596,51,21,August,2,YHZ,F231,0,F231,F-231
3597,51,21,August,2,YHZ,F286,1,F286,F-286
3598,51,21,August,2,YQB,F670|F192|F546,1,F347,F-347
3599,51,21,August,2,YQB,F295,0,F295,F-295
3600,51,21,August,2,YQB,F690,0,F690,F-690
3601,51,21,August,2,YQB,F855,0,F855,F-855
3602,51,21,August,2,YQB,F630,0,F630,F-630
3603,51,21,August,2,YQB,F231,0,F231,F-231
3604,51,21,August,2,YQB,F286,1,F286,F-286
3605,51,21,August,2,YYZ,F670|F192|F546,92,F347,F-347
3606,51,21,August,2,YYZ,F295,50,F295,F-295
3607,51,21,August,2,YYZ,F690,15,F690,F-690
3608,51,21,August,2,YYZ,F855,36,F855,F-855
3609,51,21,August,2,YYZ,F630,50,F630,F-630
3610,51,21,August,2,YYZ,F231,32,F231,F-231
3611,51,21,August,2,YYZ,F286,35,F286,F-286
3612,51,21,August,2,YVR,F670|F192|F546,36,F347,F-347
3613,51,21,August,2,YVR,F295,18,F295,F-295
3614,51,21,August,2,YVR,F690,4,F690,F-690
3615,51,21,August,2,YVR,F855,11,F855,F-855
3616,51,21,August,2,YVR,F630,17,F630,F-630
3617,51,21,August,2,YVR,F231,10,F231,F-231
3618,51,21,August,2,YVR,F286,14,F286,F-286
3619,51,21,August,2,YYC,F670|F192|F546,6,F347,F-347
3620,51,21,August,2,YYC,F295,2,F295,F-295
3621,51,21,August,2,YYC,F690,0,F690,F-690
3622,51,21,August,2,YYC,F855,2,F855,F-855
3623,51,21,August,2,YYC,F630,4,F630,F-630
3624,51,21,August,2,YYC,F231,3,F231,F-231
3625,51,21,August,2,YYC,F286,3,F286,F-286
3626,51,21,August,2,YEG,F670|F192|F546,2,F347,F-347
3627,51,21,August,2,YEG,F295,2,F295,F-295
3628,51,21,August,2,YEG,F690,0,F690,F-690
3629,51,21,August,2,YEG,F855,0,F855,F-855
3630,51,21,August,2,YEG,F630,0,F630,F-630
3631,51,21,August,2,YEG,F231,0,F231,F-231
3632,51,21,August,2,YEG,F286,1,F286,F-286
3633,51,21,August,2,YWG,F670|F192|F546,2,F347,F-347
3634,51,21,August,2,YWG,F295,1,F295,F-295
3635,51,21,August,2,YWG,F690,0,F690,F-690
3636,51,21,August,2,YWG,F855,0,F855,F-855
3637,51,21,August,2,YWG,F630,0,F630,F-630
3638,51,21,August,2,YWG,F231,0,F231,F-231
3639,51,21,August,2,YWG,F286,0,F286,F-286
3640,52,22,August,1,YUL,F670|F192|F546,40,F347,F-347
3641,52,22,August,1,YUL,F295,19,F295,F-295
3642,52,22,August,1,YUL,F690,4,F690,F-690
3643,52,22,August,1,YUL,F855,14,F855,F-855
3644,52,22,August,1,YUL,F630,22,F630,F-630
3645,52,22,August,1,YUL,F231,10,F231,F-231
3646,52,22,August,1,YUL,F286,16,F286,F-286
3647,52,22,August,1,YYT,F670|F192|F546,2,F347,F-347
3648,52,22,August,1,YYT,F295,0,F295,F-295
3649,52,22,August,1,YYT,F690,0,F690,F-690
3650,52,22,August,1,YYT,F855,0,F855,F-855
3651,52,22,August,1,YYT,F630,0,F630,F-630
3652,52,22,August,1,YYT,F231,0,F231,F-231
3653,52,22,August,1,YYT,F286,1,F286,F-286
3654,52,22,August,1,YOW,F670|F192|F546,2,F347,F-347
3655,52,22,August,1,YOW,F295,1,F295,F-295
3656,52,22,August,1,YOW,F690,0,F690,F-690
3657,52,22,August,1,YOW,F855,0,F855,F-855
3658,52,22,August,1,YOW,F630,0,F630,F-630
3659,52,22,August,1,YOW,F231,0,F231,F-231
3660,52,22,August,1,YOW,F286,1,F286,F-286
3661,52,22,August,1,YHZ,F670|F192|F546,2,F347,F-347
3662,52,22,August,1,YHZ,F295,2,F295,F-295
3663,52,22,August,1,YHZ,F690,0,F690,F-690
3664,52,22,August,1,YHZ,F855,0,F855,F-855
3665,52,22,August,1,YHZ,F630,0,F630,F-630
3666,52,22,August,1,YHZ,F231,0,F231,F-231
3667,52,22,August,1,YHZ,F286,1,F286,F-286
3668,52,22,August,1,YQB,F670|F192|F546,1,F347,F-347
3669,52,22,August,1,YQB,F295,0,F295,F-295
3670,52,22,August,1,YQB,F690,0,F690,F-690
3671,52,22,August,1,YQB,F855,0,F855,F-855
3672,52,22,August,1,YQB,F630,0,F630,F-630
3673,52,22,August,1,YQB,F231,0,F231,F-231
3674,52,22,August,1,YQB,F286,1,F286,F-286
3675,52,22,August,1,YYZ,F670|F192|F546,92,F347,F-347
3676,52,22,August,1,YYZ,F295,50,F295,F-295
3677,52,22,August,1,YYZ,F690,15,F690,F-690
3678,52,22,August,1,YYZ,F855,36,F855,F-855
3679,52,22,August,1,YYZ,F630,49,F630,F-630
3680,52,22,August,1,YYZ,F231,33,F231,F-231
3681,52,22,August,1,YYZ,F286,35,F286,F-286
3682,52,22,August,1,YVR,F670|F192|F546,36,F347,F-347
3683,52,22,August,1,YVR,F295,18,F295,F-295
3684,52,22,August,1,YVR,F690,4,F690,F-690
3685,52,22,August,1,YVR,F855,11,F855,F-855
3686,52,22,August,1,YVR,F630,17,F630,F-630
3687,52,22,August,1,YVR,F231,10,F231,F-231
3688,52,22,August,1,YVR,F286,15,F286,F-286
3689,52,22,August,1,YYC,F670|F192|F546,6,F347,F-347
3690,52,22,August,1,YYC,F295,2,F295,F-295
3691,52,22,August,1,YYC,F690,0,F690,F-690
3692,52,22,August,1,YYC,F855,2,F855,F-855
3693,52,22,August,1,YYC,F630,4,F630,F-630
3694,52,22,August,1,YYC,F231,3,F231,F-231
3695,52,22,August,1,YYC,F286,3,F286,F-286
3696,52,22,August,1,YEG,F670|F192|F546,2,F347,F-347
3697,52,22,August,1,YEG,F295,2,F295,F-295
3698,52,22,August,1,YEG,F690,0,F690,F-690
3699,52,22,August,1,YEG,F855,0,F855,F-855
3700,52,22,August,1,YEG,F630,0,F630,F-630
3701,52,22,August,1,YEG,F231,0,F231,F-231
3702,52,22,August,1,YEG,F286,1,F286,F-286
3703,52,22,August,1,YWG,F670|F192|F546,2,F347,F-347
3704,52,22,August,1,YWG,F295,1,F295,F-295
3705,52,22,August,1,YWG,F690,0,F690,F-690
3706,52,22,August,1,YWG,F855,0,F855,F-855
3707,52,22,August,1,YWG,F630,0,F630,F-630
3708,52,22,August,1,YWG,F231,0,F231,F-231
3709,52,22,August,1,YWG,F286,1,F286,F-286
3710,53,23,August,1,YUL,F670|F192|F546,40,F347,F-347
3711,53,23,August,1,YUL,F295,19,F295,F-295
3712,53,23,August,1,YUL,F690,4,F690,F-690
3713,53,23,August,1,YUL,F855,14,F855,F-855
3714,53,23,August,1,YUL,F630,22,F630,F-630
3715,53,23,August,1,YUL,F231,10,F231,F-231
3716,53,23,August,1,YUL,F286,16,F286,F-286
3717,53,23,August,1,YYT,F670|F192|F546,2,F347,F-347
3718,53,23,August,1,YYT,F295,0,F295,F-295
3719,53,23,August,1,YYT,F690,0,F690,F-690
3720,53,23,August,1,YYT,F855,0,F855,F-855
3721,53,23,August,1,YYT,F630,0,F630,F-630
3722,53,23,August,1,YYT,F231,0,F231,F-231
3723,53,23,August,1,YYT,F286,1,F286,F-286
3724,53,23,August,1,YOW,F670|F192|F546,2,F347,F-347
3725,53,23,August,1,YOW,F295,1,F295,F-295
3726,53,23,August,1,YOW,F690,0,F690,F-690
3727,53,23,August,1,YOW,F855,0,F855,F-855
3728,53,23,August,1,YOW,F630,0,F630,F-630
3729,53,23,August,1,YOW,F231,0,F231,F-231
3730,53,23,August,1,YOW,F286,1,F286,F-286
3731,53,23,August,1,YHZ,F670|F192|F546,2,F347,F-347
3732,53,23,August,1,YHZ,F295,2,F295,F-295
3733,53,23,August,1,YHZ,F690,0,F690,F-690
3734,53,23,August,1,YHZ,F855,0,F855,F-855
3735,53,23,August,1,YHZ,F630,0,F630,F-630
3736,53,23,August,1,YHZ,F231,0,F231,F-231
3737,53,23,August,1,YHZ,F286,1,F286,F-286
3738,53,23,August,1,YQB,F670|F192|F546,1,F347,F-347
3739,53,23,August,1,YQB,F295,0,F295,F-295
3740,53,23,August,1,YQB,F690,0,F690,F-690
3741,53,23,August,1,YQB,F855,0,F855,F-855
3742,53,23,August,1,YQB,F630,0,F630,F-630
3743,53,23,August,1,YQB,F231,0,F231,F-231
3744,53,23,August,1,YQB,F286,1,F286,F-286
3745,53,23,August,1,YYZ,F670|F192|F546,92,F347,F-347
3746,53,23,August,1,YYZ,F295,50,F295,F-295
3747,53,23,August,1,YYZ,F690,15,F690,F-690
3748,53,23,August,1,YYZ,F855,36,F855,F-855
3749,53,23,August,1,YYZ,F630,49,F630,F-630
3750,53,23,August,1,YYZ,F231,33,F231,F-231
3751,53,23,August,1,YYZ,F286,35,F286,F-286
3752,53,23,August,1,YVR,F670|F192|F546,36,F347,F-347
3753,53,23,August,1,YVR,F295,18,F295,F-295
3754,53,23,August,1,YVR,F690,4,F690,F-690
3755,53,23,August,1,YVR,F855,11,F855,F-855
3756,53,23,August,1,YVR,F630,17,F630,F-630
3757,53,23,August,1,YVR,F231,10,F231,F-231
3758,53,23,August,1,YVR,F286,15,F286,F-286
3759,53,23,August,1,YYC,F670|F192|F546,6,F347,F-347
3760,53,23,August,1,YYC,F295,2,F295,F-295
3761,53,23,August,1,YYC,F690,0,F690,F-690
3762,53,23,August,1,YYC,F855,2,F855,F-855
3763,53,23,August,1,YYC,F630,4,F630,F-630
3764,53,23,August,1,YYC,F231,3,F231,F-231
3765,53,23,August,1,YYC,F286,3,F286,F-286
3766,53,23,August,1,YEG,F670|F192|F546,2,F347,F-347
3767,53,23,August,1,YEG,F295,2,F295,F-295
3768,53,23,August,1,YEG,F690,0,F690,F-690
3769,53,23,August,1,YEG,F855,0,F855,F-855
3770,53,23,August,1,YEG,F630,0,F630,F-630
3771,53,23,August,1,YEG,F231,0,F231,F-231
3772,53,23,August,1,YEG,F286,1,F286,F-286
3773,53,23,August,1,YWG,F670|F192|F546,2,F347,F-347
3774,53,23,August,1,YWG,F295,1,F295,F-295
3775,53,23,August,1,YWG,F690,0,F690,F-690
3776,53,23,August,1,YWG,F855,0,F855,F-855
3777,53,23,August,1,YWG,F630,0,F630,F-630
3778,53,23,August,1,YWG,F231,0,F231,F-231
3779,53,23,August,1,YWG,F286,1,F286,F-286
3780,54,24,August,1,YUL,F670|F192|F546,40,F347,F-347
3781,54,24,August,1,YUL,F295,19,F295,F-295
3782,54,24,August,1,YUL,F690,4,F690,F-690
3783,54,24,August,1,YUL,F855,14,F855,F-855
3784,54,24,August,1,YUL,F630,22,F630,F-630
3785,54,24,August,1,YUL,F231,10,F231,F-231
3786,54,24,August,1,YUL,F286,16,F286,F-286
3787,54,24,August,1,YYT,F670|F192|F546,2,F347,F-347
3788,54,24,August,1,YYT,F295,0,F295,F-295
3789,54,24,August,1,YYT,F690,0,F690,F-690
3790,54,24,August,1,YYT,F855,0,F855,F-855
3791,54,24,August,1,YYT,F630,0,F630,F-630
3792,54,24,August,1,YYT,F231,0,F231,F-231
3793,54,24,August,1,YYT,F286,1,F286,F-286
3794,54,24,August,1,YOW,F670|F192|F546,2,F347,F-347
3795,54,24,August,1,YOW,F295,1,F295,F-295
3796,54,24,August,1,YOW,F690,0,F690,F-690
3797,54,24,August,1,YOW,F855,0,F855,F-855
3798,54,24,August,1,YOW,F630,0,F630,F-630
3799,54,24,August,1,YOW,F231,0,F231,F-231
3800,54,24,August,1,YOW,F286,1,F286,F-286
3801,54,24,August,1,YHZ,F670|F192|F546,2,F347,F-347
3802,54,24,August,1,YHZ,F295,2,F295,F-295
3803,54,24,August,1,YHZ,F690,0,F690,F-690
3804,54,24,August,1,YHZ,F855,0,F855,F-855
3805,54,24,August,1,YHZ,F630,0,F630,F-630
3806,54,24,August,1,YHZ,F231,0,F231,F-231
3807,54,24,August,1,YHZ,F286,1,F286,F-286
3808,54,24,August,1,YQB,F670|F192|F546,1,F347,F-347
3809,54,24,August,1,YQB,F295,0,F295,F-295
3810,54,24,August,1,YQB,F690,0,F690,F-690
3811,54,24,August,1,YQB,F855,0,F855,F-855
3812,54,24,August,1,YQB,F630,0,F630,F-630
3813,54,24,August,1,YQB,F231,0,F231,F-231
3814,54,24,August,1,YQB,F286,1,F286,F-286
3815,54,24,August,1,YYZ,F670|F192|F546,92,F347,F-347
3816,54,24,August,1,YYZ,F295,50,F295,F-295
3817,54,24,August,1,YYZ,F690,15,F690,F-690
3818,54,24,August,1,YYZ,F855,36,F855,F-855
3819,54,24,August,1,YYZ,F630,49,F630,F-630
3820,54,24,August,1,YYZ,F231,33,F231,F-231
3821,54,24,August,1,YYZ,F286,35,F286,F-286
3822,54,24,August,1,YVR,F670|F192|F546,36,F347,F-347
3823,54,24,August,1,YVR,F295,18,F295,F-295
3824,54,24,August,1,YVR,F690,4,F690,F-690
3825,54,24,August,1,YVR,F855,11,F855,F-855
3826,54,24,August,1,YVR,F630,17,F630,F-630
3827,54,24,August,1,YVR,F231,10,F231,F-231
3828,54,24,August,1,YVR,F286,15,F286,F-286
3829,54,24,August,1,YYC,F670|F192|F546,6,F347,F-347
3830,54,24,August,1,YYC,F295,2,F295,F-295
3831,54,24,August,1,YYC,F690,0,F690,F-690
3832,54,24,August,1,YYC,F855,2,F855,F-855
3833,54,24,August,1,YYC,F630,4,F630,F-630
3834,54,24,August,1,YYC,F231,3,F231,F-231
3835,54,24,August,1,YYC,F286,3,F286,F-286
3836,54,24,August,1,YEG,F670|F192|F546,2,F347,F-347
3837,54,24,August,1,YEG,F295,2,F295,F-295
3838,54,24,August,1,YEG,F690,0,F690,F-690
3839,54,24,August,1,YEG,F855,0,F855,F-855
3840,54,24,August,1,YEG,F630,0,F630,F-630
3841,54,24,August,1,YEG,F231,0,F231,F-231
3842,54,24,August,1,YEG,F286,1,F286,F-286
3843,54,24,August,1,YWG,F670|F192|F546,2,F347,F-347
3844,54,24,August,1,YWG,F295,1,F295,F-295
3845,54,24,August,1,YWG,F690,0,F690,F-690
3846,54,24,August,1,YWG,F855,0,F855,F-855
3847,54,24,August,1,YWG,F630,0,F630,F-630
3848,54,24,August,1,YWG,F231,0,F231,F-231
3849,54,24,August,1,YWG,F286,1,F286,F-286
3850,55,25,August,1,YUL,F670|F192|F546,40,F347,F-347
3851,55,25,August,1,YUL,F295,19,F295,F-295
3852,55,25,August,1,YUL,F690,4,F690,F-690
3853,55,25,August,1,YUL,F855,14,F855,F-855
3854,55,25,August,1,YUL,F630,22,F630,F-630
3855,55,25,August,1,YUL,F231,10,F231,F-231
3856,55,25,August,1,YUL,F286,16,F286,F-286
3857,55,25,August,1,YYT,F670|F192|F546,2,F347,F-347
3858,55,25,August,1,YYT,F295,0,F295,F-295
3859,55,25,August,1,YYT,F690,0,F690,F-690
3860,55,25,August,1,YYT,F855,0,F855,F-855
3861,55,25,August,1,YYT,F630,0,F630,F-630
3862,55,25,August,1,YYT,F231,0,F231,F-231
3863,55,25,August,1,YYT,F286,1,F286,F-286
3864,55,25,August,1,YOW,F670|F192|F546,2,F347,F-347
3865,55,25,August,1,YOW,F295,1,F295,F-295
3866,55,25,August,1,YOW,F690,0,F690,F-690
3867,55,25,August,1,YOW,F855,0,F855,F-855
3868,55,25,August,1,YOW,F630,0,F630,F-630
3869,55,25,August,1,YOW,F231,0,F231,F-231
3870,55,25,August,1,YOW,F286,1,F286,F-286
3871,55,25,August,1,YHZ,F670|F192|F546,2,F347,F-347
3872,55,25,August,1,YHZ,F295,2,F295,F-295
3873,55,25,August,1,YHZ,F690,0,F690,F-690
3874,55,25,August,1,YHZ,F855,0,F855,F-855
3875,55,25,August,1,YHZ,F630,0,F630,F-630
3876,55,25,August,1,YHZ,F231,0,F231,F-231
3877,55,25,August,1,YHZ,F286,1,F286,F-286
3878,55,25,August,1,YQB,F670|F192|F546,1,F347,F-347
3879,55,25,August,1,YQB,F295,0,F295,F-295
3880,55,25,August,1,YQB,F690,0,F690,F-690
3881,55,25,August,1,YQB,F855,0,F855,F-855
3882,55,25,August,1,YQB,F630,0,F630,F-630
3883,55,25,August,1,YQB,F231,0,F231,F-231
3884,55,25,August,1,YQB,F286,1,F286,F-286
3885,55,25,August,1,YYZ,F670|F192|F546,92,F347,F-347
3886,55,25,August,1,YYZ,F295,50,F295,F-295
3887,55,25,August,1,YYZ,F690,15,F690,F-690
3888,55,25,August,1,YYZ,F855,36,F855,F-855
3889,55,25,August,1,YYZ,F630,49,F630,F-630
3890,55,25,August,1,YYZ,F231,33,F231,F-231
3891,55,25,August,1,YYZ,F286,35,F286,F-286
3892,55,25,August,1,YVR,F670|F192|F546,36,F347,F-347
3893,55,25,August,1,YVR,F295,18,F295,F-295
3894,55,25,August,1,YVR,F690,4,F690,F-690
3895,55,25,August,1,YVR,F855,11,F855,F-855
3896,55,25,August,1,YVR,F630,17,F630,F-630
3897,55,25,August,1,YVR,F231,10,F231,F-231
3898,55,25,August,1,YVR,F286,15,F286,F-286
3899,55,25,August,1,YYC,F670|F192|F546,6,F347,F-347
3900,55,25,August,1,YYC,F295,2,F295,F-295
3901,55,25,August,1,YYC,F690,0,F690,F-690
3902,55,25,August,1,YYC,F855,2,F855,F-855
3903,55,25,August,1,YYC,F630,4,F630,F-630
3904,55,25,August,1,YYC,F231,3,F231,F-231
3905,55,25,August,1,YYC,F286,3,F286,F-286
3906,55,25,August,1,YEG,F670|F192|F546,2,F347,F-347
3907,55,25,August,1,YEG,F295,2,F295,F-295
3908,55,25,August,1,YEG,F690,0,F690,F-690
3909,55,25,August,1,YEG,F855,0,F855,F-855
3910,55,25,August,1,YEG,F630,0,F630,F-630
3911,55,25,August,1,YEG,F231,0,F231,F-231
